Timestamp,User name,Task type,Start time,End time,Difficulty,Energy,Pressure
9/25/2025 20:36:21,khq,Work,8:10:00 PM,8:30:00 PM,1,0.0,0.0
9/26/2025 20:36:21,khq,Rest,8:30:00 PM,9:50:00 PM,1,0.0,0.0
9/27/2025 20:36:21,khq,Work,9:53:00 PM,10:23:00 PM,3,-0.4151495188552059,0.0
9/28/2025 20:36:21,khq,Rest,10:23:00 PM,11:00:00 PM,1,0.0,0.0
9/29/2025 20:36:21,khq,Work,11:00:00 PM,12:30:00 AM,1,-6.994260820804223,0.0
9/25/2025 11:01:43,jky,Food,7:30:00 AM,8:00:00 AM,2,0.0,0.0
9/25/2025 11:02:01,jky,Work,8:00:00 AM,11:30:00 AM,2,0.0,-0.4924832962138086
9/25/2025 11:02:20,jky,Food,11:30:00 AM,12:30:00 PM,1,0.0,-0.5075167037861914
9/25/2025 11:02:52,jky,Rest,12:30:00 PM,1:30:00 PM,1,0.0,0.43034825870646776
9/25/2025 11:03:15,jky,Work,1:30:00 PM,5:00:00 PM,3,0.0,1.0013652556654553
9/25/2025 11:03:53,jky,Rest,5:00:00 PM,6:00:00 PM,1,0.0,-0.28585040495474034
9/25/2025 11:04:14,jky,Work,6:00:00 PM,10:30:00 PM,2,0.0,-1.2863268222963313
9/25/2025 11:04:38,jky,Fun,10:30:00 PM,12:00:00 AM,1,0.0,-1.1404637128791486
9/25/2025 11:04:56,jky,Rest,12:00:00 AM,7:30:00 AM,1,0.0,0.0
9/26/2025 9:27:11,zyx,Work,10:00:00 AM,11:45:00 AM,1,-1.0,-0.7509243697478991
9/26/2025 9:27:34,zyx,Food,11:45:00 AM,1:20:00 PM,1,-0.6937269372693726,1.0
9/26/2025 9:28:20,zyx,Rest,1:20:00 PM,2:00:00 PM,1,0.681237581606585,0.0
9/26/2025 9:28:52,zyx,Work,2:00:00 PM,5:00:00 PM,2,-0.2348090649523411,-0.7527015793848713
9/26/2025 9:29:33,zyx,Rest,5:00:00 PM,5:30:00 PM,1,-0.12468827930174564,0.12468827930174564
9/26/2025 9:30:05,zyx,Fun,5:30:00 PM,6:30:00 PM,1,-0.24937655860349128,0.24937655860349128
9/26/2025 9:31:30,zyx,Rest,6:30:00 PM,7:30:00 PM,1,-0.24937655860349128,0.24937655860349128
9/26/2025 9:32:07,zyx,Food,7:30:00 PM,8:00:00 PM,1,-0.12468827930174564,0.12468827930174564
9/26/2025 9:32:35,zyx,Work,8:00:00 PM,8:30:00 PM,2,0.4819600829575892,-0.4819600829575892
9/26/2025 9:33:00,zyx,Fun,8:30:00 PM,9:30:00 PM,1,0.02261942777749759,-0.5134680134680134
9/26/2025 9:33:23,zyx,Work,9:30:00 PM,10:20:00 PM,3,-0.1894590221095389,0.0
9/26/2025 9:35:25,zyx,Fun,10:20:00 PM,3:00:00 AM,1,-1.6803076078000547,0.0
9/26/2025 9:35:41,zyx,Rest,3:00:00 AM,9:00:00 AM,1,0.0,0.0
9/26/2025 9:36:14,zyx,Rest,9:00:00 AM,10:00:00 AM,1,0.0,0.7509243697478991
9/26/2025 9:36:39,zyx,Work,10:00:00 AM,12:00:00 PM,2,-1.0,-0.7509243697478991
9/26/2025 9:37:05,zyx,Food,12:00:00 PM,2:00:00 PM,2,-0.012489355662787638,1.0
9/26/2025 9:37:40,zyx,Fun,2:00:00 PM,4:30:00 PM,1,-0.11012078565059547,-0.8773898586866169
9/26/2025 9:37:58,zyx,Rest,4:30:00 PM,6:00:00 PM,1,-0.3740648379052369,0.3740648379052369
9/26/2025 9:38:21,zyx,Fun,6:00:00 PM,8:00:00 PM,4,-0.49875311720698257,0.49875311720698257
9/26/2025 9:38:43,zyx,Rest,8:00:00 PM,9:00:00 PM,1,0.9870105880080939,-0.9870105880080942
9/26/2025 9:39:11,zyx,Food,9:00:00 PM,10:00:00 PM,1,-0.9815991305175995,-0.008417508417508435
9/26/2025 9:40:02,zyx,Fun,10:00:00 PM,12:00:00 AM,1,-1.9900166389351082,0.0
9/26/2025 9:40:21,zyx,Rest,12:00:00 AM,8:00:00 AM,1,0.0,0.0
9/26/2025 9:40:42,zyx,Fun,8:00:00 AM,9:00:00 AM,1,0.0,0.0
9/26/2025 10:11:48,zyx,Work,9:00:00 AM,10:10:00 AM,1,0.0,0.9526050420168066
9/26/2025 13:02:56,zyx,Fun,10:10:00 AM,11:20:00 AM,2,-1.0,-0.9526050420168066
9/26/2025 13:03:21,zyx,Food,11:20:00 AM,12:15:00 PM,1,-0.2211485367200443,0.2211485367200441
9/26/2025 15:01:00,zyx,Work,12:15:00 PM,2:30:00 PM,3,-0.2677156058189314,0.28998732074098044
9/26/2025 15:01:42,zyx,Rest,2:30:00 PM,3:00:00 PM,1,-0.5011135857461024,-0.5011135857461024
9/27/2025 12:47:28,zyx,Fun,3:00:00 PM,8:00:00 PM,2,1.3943907675791731,-0.6622850185112472
9/27/2025 12:47:56,zyx,Rest,8:00:00 PM,11:00:00 PM,1,0.6056092324208269,-0.30280461621041344
9/27/2025 12:48:24,zyx,Work,11:00:00 PM,3:00:00 AM,1,1.8026330407732476,-1.9013165203866236
9/27/2025 12:48:40,zyx,Rest,3:00:00 AM,10:00:00 AM,1,1.3998444617264751,-0.6999222308632373
9/27/2025 12:48:54,zyx,Fun,10:00:00 AM,11:00:00 AM,1,0.19997778024663937,-0.09998889012331968
9/27/2025 12:49:15,zyx,Work,11:00:00 AM,11:30:00 AM,1,0.09998889012331968,-0.04999444506165984
9/27/2025 12:49:33,zyx,Food,11:30:00 AM,12:50:00 PM,2,-1.540532786224273,-0.8730883017889499
9/27/2025 15:23:43,zyx,Work,12:50:00 PM,3:25:00 PM,3,-0.35664530509891357,0.45342808929030576
9/27/2025 16:01:14,zyx,Rest,3:25:00 PM,3:50:00 PM,1,0.0,-0.4451038575667654
9/28/2025 0:13:14,zyx,Work,3:50:00 PM,4:40:00 PM,2,0.0,0.0
9/28/2025 0:13:58,zyx,Food,4:40:00 PM,5:10:00 PM,1,0.0,0.0
9/28/2025 0:14:21,zyx,Fun,5:10:00 PM,8:00:00 PM,1,0.0,-0.9963727678571428
9/28/2025 0:14:39,zyx,Rest,8:00:00 PM,9:00:00 PM,1,-0.9925020827547906,-0.0036272321428572063
9/28/2025 0:15:04,zyx,Fun,9:00:00 PM,10:30:00 PM,1,-1.4995834490419324,0.0
9/28/2025 0:15:22,zyx,Fun,10:20:00 PM,11:20:00 PM,3,-0.9997222993612884,0.0
9/28/2025 0:15:49,zyx,Rest,11:20:00 PM,12:10:00 AM,1,-3.0134556043557112,-0.15586592178770942
9/28/2025 0:35:03,zyx,Work,12:10:00 AM,1:40:00 AM,1,-1.5241323198701913,0.7620661599350957
9/28/2025 10:36:13,zyx,Rest,1:40:00 AM,9:00:00 AM,1,1.822197680839315,-0.9110988404196576
9/28/2025 10:36:29,zyx,Fun,9:00:00 AM,10:30:00 AM,1,0.6001039229119303,0.4067293183912173
9/28/2025 14:14:09,zyx,Work,10:30:00 AM,11:50:00 AM,3,-1.4094758376345164,0.5864374403056352
9/28/2025 14:14:30,zyx,Food,11:50:00 AM,1:00:00 PM,1,-0.1769616026711187,-0.9753694581280787
9/28/2025 14:14:50,zyx,Work,1:00:00 PM,2:15:00 PM,4,1.0,0.9753694581280787
9/28/2025 14:50:50,zyx,Rest,2:15:00 PM,2:50:00 PM,1,0.0,0.0
9/28/2025 15:25:52,jky,Food,7:30:00 AM,8:00:00 AM,1,-0.5516395954642963,0.0
9/28/2025 15:26:14,jky,Rest,8:00:00 AM,9:00:00 AM,1,-1.1032791909285935,0.0
9/28/2025 15:26:44,jky,Work,9:00:00 AM,11:45:00 AM,2,-1.882064113440495,0.0
9/28/2025 15:27:05,jky,Food,11:45:00 AM,12:30:00 PM,1,0.535144101181837,0.0
9/28/2025 15:27:21,jky,Rest,12:30:00 PM,1:30:00 PM,1,0.0,0.0
9/28/2025 15:27:39,jky,Work,1:30:00 PM,5:00:00 PM,2,0.3447729180266714,-0.3447729180266714
9/28/2025 15:27:55,jky,Rest,5:00:00 PM,8:00:00 PM,1,-0.3447729180266714,-0.6508816936918596
9/28/2025 15:28:11,jky,Work,8:00:00 PM,11:00:00 PM,2,0.0,-1.5138772077375946
9/28/2025 15:28:28,jky,Fun,11:00:00 PM,12:00:00 AM,1,-11.276432730615998,-2.5095318194561256
9/28/2025 15:28:44,jky,Rest,12:00:00 AM,7:30:00 AM,1,-8.27459393196445,0.0
9/29/2025 0:02:20,zyx,Work,2:50:00 PM,5:00:00 PM,3,-1.16314451213976,0.0
9/29/2025 0:02:41,zyx,Fun,5:00:00 PM,8:00:00 PM,3,-0.8189207829986609,0.7537313432835822
9/29/2025 0:03:01,zyx,Food,8:00:00 PM,9:00:00 PM,1,-0.24875621890547261,-0.24875621890547261
9/29/2025 0:03:33,zyx,Rest,9:00:00 PM,11:30:00 PM,1,-0.6218905472636818,-0.6218905472636818
9/29/2025 1:39:51,zyx,Work,11:30:00 PM,1:40:00 AM,2,-0.2821932006633501,-0.11691542288557222
9/29/2025 11:03:25,zyx,Rest,1:40:00 AM,8:20:00 AM,1,1.6666666666666665,0.0
9/29/2025 11:03:43,zyx,Fun,8:20:00 AM,9:20:00 AM,1,0.16805555555555562,0.16146688560481648
9/29/2025 11:04:17,zyx,Work,9:20:00 AM,10:10:00 AM,4,0.0,0.41050903119868654
9/29/2025 11:10:11,zjh,Rest,10:00:00 AM,11:10:00 AM,1,0.0,1.160220994475138
9/29/2025 11:36:29,khq,Work,9:00:00 AM,11:40:00 PM,2,-0.5516326933073956,0.0
9/29/2025 12:55:01,khq,Food,11:55:00 AM,12:55:00 PM,1,0.8924789573717078,0.0
9/29/2025 13:56:12,zjh,Work,11:10:00 AM,1:00:00 PM,3,0.0,1.8232044198895025
9/29/2025 13:56:31,zjh,Fun,1:00:00 PM,2:00:00 PM,1,0.0,-1.921862517668454
9/29/2025 15:17:00,zyx,Work,10:10:00 AM,11:50:00 AM,3,-0.822686909195073,0.428024083196497
9/29/2025 15:17:18,zyx,Food,11:50:00 AM,12:10:00 PM,1,-0.33798786956598903,-0.16067477876106206
9/29/2025 15:17:49,zyx,Fun,12:10:00 PM,1:30:00 PM,1,-0.10380639918031864,-0.8393252212389379
9/29/2025 15:18:17,zyx,Rest,1:30:00 PM,2:30:00 PM,1,1.500208362272538,0.0
9/29/2025 15:18:42,zyx,Fun,2:30:00 PM,3:20:00 PM,2,0.5320250315835926,0.0
9/29/2025 17:48:18,zyx,Work,3:20:00 PM,5:15:00 PM,3,-1.3743651030773831,0.0
9/29/2025 17:49:07,zyx,Fun,5:15:00 PM,5:50:00 PM,1,-0.3933871128373667,0.0
9/29/2025 17:58:26,khq,Work,12:55:00 PM,5:45:00 PM,3,-1.385636484092315,0.0
9/29/2025 22:28:31,khq,Rest,5:45:00 PM,6:30:00 PM,1,0.2697033263410247,0.0
9/29/2025 22:28:53,khq,Food,6:30:00 PM,7:40:00 PM,1,-0.3045178275924454,0.0
9/29/2025 22:29:19,khq,Rest,7:40:00 PM,9:50:00 PM,1,0.25690003954805585,0.0
9/29/2025 22:29:41,khq,Fun,9:50:00 PM,10:10:00 PM,1,0.14470034969251167,0.0
9/29/2025 22:30:00,khq,Work,10:10:00 PM,12:30:00 AM,2,-7.356011695035503,0.0
9/29/2025 23:47:16,zjh,Work,2:00:00 PM,6:00:00 PM,3,-1.045680944926711,1.50170990190935
9/29/2025 23:47:33,zjh,Rest,6:00:00 PM,8:00:00 PM,1,1.9071517487380962,-1.568521417390067
9/29/2025 23:47:52,zjh,Work,8:00:00 PM,11:00:00 PM,2,2.6386513559736136,0.0
9/29/2025 23:48:17,zjh,Fun,11:00:00 PM,1:00:00 AM,1,3.5001221597849987,9.945027624309393
9/30/2025 11:37:45,zyx,Work,5:50:00 PM,9:30:00 PM,4,0.552979226671936,-1.037434111292635
9/30/2025 11:38:07,zyx,Food,9:30:00 PM,11:30:00 PM,2,-0.9948873842752524,-0.9948873842752521
9/30/2025 11:38:49,zyx,Fun,11:30:00 PM,2:30:00 AM,1,-1.5084269844179303,-0.37277090550176606
9/30/2025 11:39:22,zyx,Rest,2:30:00 AM,11:30:00 AM,1,1.634836137951913,0.8174180689759567
